Time, s;x;y;z
212.6;5954.798;1010.1505;6637.312
212.7;5953.399;1010.38837;6643.3486
212.8;5952.008;1010.60956;6649.3823
212.9;5950.624;1010.81396;6655.413
213,00;5949.248;1011.00134;6661.442
213.1;5947.8794;1011.17175;6667.4683
213.2;5946.5176;1011.325;6673.492
213.3;5945.163;1011.461;6679.5146
213.4;5943.8154;1011.57965;6685.535
213.5;5942.475;1011.6809;6691.5547
213.6;5941.1416;1011.7647;6697.5728
213.7;5939.8145;1011.83093;6703.59
213.8;5938.494;1011.8795;6709.606
213.9;5937.18;1011.91046;6715.6216
214,00;5935.8726;1011.9237;6721.636
214.1;5934.5713;1011.9192;6727.6514
214.2;5933.277;1011.8969;6733.666
214.3;5931.988;1011.85675;6739.681
214.4;5930.705;1011.7988;6745.697
214.5;5929.4287;1011.7231;6751.713
214.6;5928.1577;1011.62946;6757.7295
214.7;5926.8926;1011.51794;6763.7476
214.8;5925.6333;1011.3887;6769.7666
214.9;5924.3794;1011.2415;6775.787
215,00;5923.1313;1011.0766;6781.809
215.1;5921.8887;1010.8939;6787.833
215.2;5920.6514;1010.6935;6793.8594
215.3;5919.4194;1010.47534;6799.8877
215.4;5918.1924;1010.2396;6805.9185
215.5;5916.9707;1009.98627;6811.9517
215.6;5915.7544;1009.7154;6817.9883
215.7;5914.543;1009.42706;6824.028
215.8;5913.336;1009.12134;6830.0703
215.9;5912.1343;1008.7984;6836.1167
216,00;5910.9375;1008.4582;6842.1665
216.1;5909.745;1008.1009;6848.2207
216.2;5908.5576;1007.72656;6854.2783
216.3;5907.3745;1007.3353;6860.341
216.4;5906.1963;1006.92737;6866.4077
216.5;5905.022;1006.50275;6872.479
216.6;5903.8525;1006.0616;6878.5557
216.7;5902.687;1005.604;6884.637
216.8;5901.5264;1005.1302;6890.724
216.9;5900.3696;1004.64026;6896.8164
217,00;5899.217;1004.1344;6902.9146
217.1;5898.0684;1003.61273;6909.0186
217.2;5896.924;1003.07544;6915.1284
217.3;5895.783;1002.52277;6921.2446
217.4;5894.647;1001.9548;6927.3677
217.5;5893.514;1001.37164;6933.497
217.6;5892.3853;1000.7737;6939.6333
217.7;5891.2603;1000.161;6945.7764
217.8;5890.1387;999.5338;6951.9272
217.9;5889.021;998.89233;6958.085
218,00;5887.907;998.2368;6964.2505
218.1;5886.797;997.5674;6970.4233
218.2;5885.69;996.8844;6976.6045
218.3;5884.5864;996.1879;6982.794
218.4;5883.4863;995.47833;6988.991
218.5;5882.3896;994.7558;6995.1973
218.6;5881.2964;994.0206;7001.4116
218.7;5880.2065;993.27295;7007.635
218.8;5879.12;992.5132;7013.8667
218.9;5878.0366;991.74146;7020.108
219,00;5876.956;990.95807;7026.3584
219.1;5875.8794;990.1633;7032.618
219.2;5874.805;989.3575;7038.8877
219.3;5873.7344;988.54083;7045.1665
219.4;5872.6665;987.7136;7051.455
219.5;5871.602;986.87616;7057.754
219.6;5870.54;986.02875;7064.063
219.7;5869.481;985.1717;7070.382
219.8;5868.4253;984.3053;7076.7114
219.9;5867.372;983.4298;7083.0513
220,00;5866.322;982.54565;7089.4014
220.1;5865.2744;981.653;7095.7627
220.2;5864.23;980.75226;7102.135
220.3;5863.188;979.8437;7108.5176
220.4;5862.149;978.9277;7114.912
220.5;5861.113;978.0045;7121.317
220.6;5860.079;977.0746;7127.7334
220.7;5859.048;976.1381;7134.1616
220.8;5858.0195;975.1955;7140.6006
220.9;5856.9937;974.24713;7147.052
221,00;5855.9707;973.2933;7153.514
221.1;5854.95;972.3342;7159.9883
221.2;5853.932;971.3705;7166.4746
221.3;5852.9165;970.4023;7172.972
221.4;5851.9033;969.43;7179.482
221.5;5850.893;968.454;7186.004
221.6;5849.885;967.4746;7192.5376
221.7;5848.8794;966.4922;7199.0835
221.8;5847.876;965.50714;7205.6416
221.9;5846.8755;964.5198;7212.212
222,00;5845.877;963.53046;7218.7944
222.1;5844.8813;962.53955;7225.389
222.2;5843.8877;961.5474;7231.9966
222.3;5842.8965;960.55444;7238.6157
222.4;5841.9077;959.5609;7245.2476
222.5;5840.921;958.5673;7251.8916
222.6;5839.937;957.5739;7258.5483
222.7;5838.955;956.5811;7265.217
222.8;5837.9756;955.58923;7271.898
222.9;5836.998;954.5987;7278.592
223,00;5836.0234;953.60986;7285.298
223.1;5835.051;952.62305;7292.016
223.2;5834.08;951.6386;7298.7466
223.3;5833.112;950.657;7305.4893
223.4;5832.146;949.67847;7312.244
223.5;5831.182;948.7034;7319.0117
223.6;5830.2207;947.73224;7325.791
223.7;5829.2617;946.7652;7332.5825
223.8;5828.3047;945.80273;7339.386
223.9;5827.35;944.8452;7346.2017
224,00;5826.3975;943.8929;7353.0293
224.1;5825.4473;942.9462;7359.8687
224.2;5824.499;942.0055;7366.72
224.3;5823.553;941.071;7373.583
224.4;5822.6094;940.1432;7380.4575
224.5;5821.668;939.2223;7387.3438
224.6;5820.7285;938.3088;7394.241
224.7;5819.7915;937.40283;7401.15
224.8;5818.8564;936.5049;7408.07
224.9;5817.924;935.61523;7415.001
225,00;5816.9937;934.73413;7421.943
225.1;5816.065;933.862;7428.896
225.2;5815.139;932.9991;7435.86
225.3;5814.215;932.14575;7442.834
225.4;5813.2935;931.3023;7449.8184
225.5;5812.3735;930.46893;7456.8135
225.6;5811.4565;929.64606;7463.819
225.7;5810.541;928.8339;7470.834
225.8;5809.6284;928.03284;7477.859
225.9;5808.7173;927.24304;7484.8936
226,00;5807.8086;926.46484;7491.938
226.1;5806.9023;925.6985;7498.991
226.2;5805.998;924.9443;7506.054
226.3;5805.096;924.20245;7513.126
226.4;5804.197;923.4732;7520.206
226.5;5803.299;922.75696;7527.2954
226.6;5802.404;922.0538;7534.3926
226.7;5801.5107;921.36395;7541.4985
226.8;5800.6196;920.68774;7548.6123
226.9;5799.731;920.0254;7555.7334
227,00;5798.844;919.377;7562.8623
227.1;5797.96;918.743;7569.999
227.2;5797.078;918.12335;7577.1426
227.3;5796.198;917.5184;7584.293
227.4;5795.321;916.9282;7591.45
227.5;5794.4453;916.35315;7598.614
227.6;5793.5723;915.7933;7605.7837
227.7;5792.7017;915.2488;7612.9595
227.8;5791.833;914.7198;7620.141
227.9;5790.967;914.20654;7627.3286
228,00;5790.1025;913.7091;7634.521
228.1;5789.2407;913.22766;7641.7183
228.2;5788.3813;912.7624;7648.921
228.3;5787.524;912.3133;7656.1274
228.4;5786.669;911.8806;7663.339
228.5;5785.8164;911.46436;7670.554
228.6;5784.966;911.0647;7677.773
228.7;5784.1177;910.6817;7684.9956
228.8;5783.272;910.3155;7692.2217
228.9;5782.428;909.96606;7699.45
229,00;5781.587;909.6336;7706.682
229.1;5780.748;909.31805;7713.916
229.2;5779.911;909.0196;7721.1523
229.3;5779.0767;908.73816;7728.3906
229.4;5778.2446;908.4739;7735.631
229.5;5777.4146;908.22675;7742.872
229.6;5776.5874;907.99677;7750.1147
229.7;5775.762;907.78394;7757.3584
229.8;5774.939;907.5884;7764.6025
229.9;5774.1187;907.4099;7771.847
230,00;5773.3003;907.2487;7779.092
230.1;5772.4844;907.1047;7786.3364
230.2;5771.6704;906.9777;7793.5806
230.3;5770.8594;906.8679;7800.824
230.4;5770.0503;906.7752;7808.067
230.5;5769.2437;906.6995;7815.3086
230.6;5768.4395;906.64075;7822.5483
230.7;5767.637;906.59894;7829.7866
230.8;5766.8374;906.574;7837.0234
230.9;5766.04;906.56573;7844.2573
231,00;5765.245;906.57416;7851.4893
231.1;5764.452;906.5992;7858.7183
231.2;5763.662;906.6407;7865.9443
231.3;5762.874;906.69855;7873.167
231.4;5762.0884;906.77264;7880.3867
231.5;5761.3047;906.8629;7887.6025
231.6;5760.524;906.9692;7894.8145
231.7;5759.745;907.0913;7902.022
231.8;5758.9688;907.2291;7909.2256
231.9;5758.195;907.38257;7916.4243
232,00;5757.423;907.5514;7923.618
232.1;5756.6533;907.7355;7930.807
232.2;5755.886;907.93463;7937.9907
232.3;5755.1216;908.14874;7945.1685
232.4;5754.3594;908.3775;7952.341
232.5;5753.599;908.62085;7959.5073
232.6;5752.8413;908.87854;7966.668
232.7;5752.086;909.1503;7973.822
232.8;5751.3325;909.43604;7980.969
232.9;5750.5815;909.7355;7988.1104
233,00;5749.833;910.04846;7995.244
233.1;5749.087;910.3747;8002.3706
233.2;5748.343;910.7139;8009.49
233.3;5747.601;911.06604;8016.6025
233.4;5746.862;911.4307;8023.7065
233.5;5746.1245;911.8077;8030.803
233.6;5745.39;912.1968;8037.892
233.7;5744.657;912.59766;8044.9727
233.8;5743.9272;913.01013;8052.045
233.9;5743.199;913.4339;8059.109
234,00;5742.473;913.8687;8066.164
234.1;5741.75;914.31433;8073.211
234.2;5741.029;914.7704;8080.2485
234.3;5740.3096;915.2367;8087.2773
234.4;5739.593;915.7129;8094.297
234.5;5738.8784;916.1988;8101.3076
234.6;5738.166;916.69403;8108.3086
234.7;5737.456;917.19836;8115.3003
234.8;5736.748;917.7115;8122.2827
234.9;5736.0425;918.23303;8129.2554
235,00;5735.339;918.76276;8136.2183
235.1;5734.637;919.3004;8143.171
235.2;5733.938;919.8456;8150.1143
235.3;5733.241;920.3981;8157.047
235.4;5732.5464;920.95746;8163.97
235.5;5731.8535;921.5235;8170.883
235.6;5731.163;922.0959;8177.7856
235.7;5730.4746;922.67426;8184.6777
235.8;5729.788;923.25836;8191.5596
235.9;5729.104;923.84784;8198.432
236,00;5728.4214;924.4424;8205.293
236.1;5727.7417;925.0416;8212.144
236.2;5727.0635;925.6453;8218.983
236.3;5726.387;926.2531;8225.813
236.4;5725.7134;926.8647;8232.633
236.5;5725.0415;927.47974;8239.441
236.6;5724.3716;928.0979;8246.239
236.7;5723.7036;928.7189;8253.026
236.8;5723.0376;929.3423;8259.804
236.9;5722.3735;929.96796;8266.569
237,00;5721.7114;930.5954;8273.325
237.1;5721.0513;931.22437;8280.07
237.2;5720.393;931.85455;8286.805
237.3;5719.737;932.4856;8293.528
237.4;5719.0825;933.1172;8300.242
237.5;5718.4297;933.749;8306.945
237.6;5717.779;934.3808;8313.638
237.7;5717.1304;935.01215;8320.319
237.8;5716.4834;935.6428;8326.991
237.9;5715.838;936.27246;8333.652
238,00;5715.1943;936.90076;8340.303
238.1;5714.5527;937.5274;8346.944
238.2;5713.913;938.15204;8353.574
238.3;5713.275;938.7745;8360.194
238.4;5712.638;939.3943;8366.805
238.5;5712.0034;940.0113;8373.405
238.6;5711.3706;940.62506;8379.996
238.7;5710.739;941.2354;8386.576
238.8;5710.1094;941.8419;8393.147
238.9;5709.481;942.4444;8399.708
239,00;5708.8545;943.04254;8406.26
239.1;5708.2295;943.63605;8412.802
239.2;5707.606;944.2247;8419.335
239.3;5706.984;944.80804;8425.858
239.4;5706.364;945.3859;8432.372
239.5;5705.7446;945.958;8438.878
239.6;5705.1274;946.5241;8445.374
239.7;5704.511;947.0839;8451.861
239.8;5703.897;947.6372;8458.34
239.9;5703.2837;948.1836;8464.81
240,00;5702.672;948.7229;8471.2705
240.1;5702.0615;949.25494;8477.724
240.2;5701.4526;949.77936;8484.169
240.3;5700.8447;950.2959;8490.605
240.4;5700.239;950.80444;8497.034
240.5;5699.6333;951.3046;8503.455
240.6;5699.0293;951.79626;8509.868
240.7;5698.427;952.2791;8516.273
240.8;5697.8257;952.753;8522.672
240.9;5697.225;953.21765;8529.0625
241,00;5696.626;953.67285;8535.446
241.1;5696.0283;954.1184;8541.822
241.2;5695.431;954.5541;8548.192
241.3;5694.8354;954.97974;8554.556
241.4;5694.2407;955.3951;8560.912
241.5;5693.647;955.80005;8567.263
241.6;5693.0547;956.1943;8573.606
241.7;5692.463;956.57776;8579.944
241.8;5691.872;956.9502;8586.276
241.9;5691.2827;957.31146;8592.603
242,00;5690.694;957.6614;8598.923
242.1;5690.106;957.9998;8605.238
242.2;5689.519;958.32654;8611.549
242.3;5688.9326;958.6414;8617.854
242.4;5688.347;958.9444;8624.154
242.5;5687.7627;959.2352;8630.449
242.6;5687.179;959.5138;8636.74
242.7;5686.596;959.77997;8643.027
242.8;5686.0137;960.0336;8649.31
242.9;5685.432;960.27466;8655.588
243,00;5684.851;960.50287;8661.862
243.1;5684.271;960.7183;8668.133
243.2;5683.6914;960.9207;8674.4
243.3;5683.1123;961.1101;8680.665
243.4;5682.534;961.28625;8686.926
243.5;5681.9565;961.4492;8693.184
243.6;5681.379;961.5988;8699.439
243.7;5680.8022;961.735;8705.692
243.8;5680.226;961.85767;8711.942
243.9;5679.6504;961.9668;8718.19
244,00;5679.075;962.06226;8724.4375
244.1;5678.5;962.1441;8730.682
244.2;5677.926;962.21216;8736.924
244.3;5677.3516;962.2665;8743.166
244.4;5676.778;962.307;8749.405
244.5;5676.2046;962.3337;8755.645
244.6;5675.6313;962.3465;8761.883
244.7;5675.0586;962.3454;8768.12
244.8;5674.486;962.3304;8774.356
244.9;5673.9136;962.30145;8780.594
245,00;5673.342;962.25854;8786.83
245.1;5672.77;962.2018;8793.066
245.2;5672.198;962.13104;8799.303
245.3;5671.627;962.04645;8805.54
245.4;5671.0557;961.94794;8811.777
245.5;5670.4844;961.8356;8818.016
245.6;5669.9136;961.70935;8824.255
245.7;5669.3423;961.56934;8830.495
245.8;5668.7715;961.4155;8836.737
245.9;5668.2007;961.248;8842.98
246,00;5667.63;961.06683;8849.226
246.1;5667.059;960.872;8855.473
246.2;5666.4883;960.6637;8861.722
246.3;5665.918;960.44183;8867.973
246.4;5665.347;960.2066;8874.226
246.5;5664.776;959.95807;8880.481
246.6;5664.205;959.6962;8886.741
246.7;5663.6343;959.4212;8893.003
246.8;5663.063;959.1332;8899.268
246.9;5662.4917;958.83215;8905.535
247,00;5661.9204;958.51825;8911.807
247.1;5661.349;958.19165;8918.082
247.2;5660.7773;957.85236;8924.361
247.3;5660.2056;957.5006;8930.645
247.4;5659.6333;957.1364;8936.932
247.5;5659.061;956.75995;8943.223
247.6;5658.489;956.3714;8949.519
247.7;5657.916;955.9709;8955.818
247.8;5657.3433;955.5585;8962.124
247.9;5656.77;955.1344;8968.434
248,00;5656.1963;954.6988;8974.749
248.1;5655.6226;954.25183;8981.069
248.2;5655.049;953.7936;8987.3955
248.3;5654.474;953.32434;8993.727
248.4;5653.9;952.84424;9000.063
248.5;5653.3247;952.35345;9006.406
248.6;5652.7495;951.8522;9012.756
248.7;5652.174;951.3406;9019.11
248.8;5651.5977;950.8188;9025.472
248.9;5651.0215;950.2871;9031.839
249,00;5650.4443;949.7457;9038.214
249.1;5649.867;949.19476;9044.595
249.2;5649.29;948.6345;9050.982
249.3;5648.712;948.0651;9057.377
249.4;5648.1333;947.4869;9063.778
249.5;5647.5547;946.8999;9070.1875
249.6;5646.9756;946.3045;9076.604
249.7;5646.396;945.7009;9083.027
249.8;5645.816;945.0893;9089.458
249.9;5645.2354;944.4699;9095.896
250,00;5644.6543;943.843;9102.344
250.1;5644.0728;943.2088;9108.798
250.2;5643.4907;942.56757;9115.261
250.3;5642.908;941.91956;9121.73
250.4;5642.325;941.265;9128.209
250.5;5641.7417;940.6041;9134.696
250.6;5641.1577;939.93726;9141.191
250.7;5640.573;939.2646;9147.695
250.8;5639.9937;938.5832;9154.208
250.9;5639.4795;937.8545;9160.7295
251,00;5639.05;937.0675;9167.262
251.1;5638.7046;936.2223;9173.803
251.2;5638.4443;935.3189;9180.352
251.3;5638.2695;934.35754;9186.907
251.4;5638.18;933.3383;9193.471
251.5;5638.1772;932.26135;9200.039
251.6;5638.2607;931.1268;9206.613
251.7;5638.4316;929.93475;9213.191
251.8;5638.69;928.6854;9219.773
251.9;5639.0366;927.37897;9226.357
252,00;5639.471;926.0166;9232.943
252.1;5639.992;924.60333;9239.532
252.2;5640.5967;923.1449;9246.125
252.3;5641.2817;921.6468;9252.721
252.4;5642.0444;920.1142;9259.321
252.5;5642.8804;918.55206;9265.928
252.6;5643.786;916.9649;9272.541
252.7;5644.7583;915.35706;9279.162
252.8;5645.793;913.7325;9285.792
252.9;5646.8853;912.09485;9292.432
253,00;5648.0317;910.4474;9299.083
253.1;5649.228;908.7933;9305.747
253.2;5650.47;907.13525;9312.425
253.3;5651.7544;905.4757;9319.116
253.4;5653.0757;903.81696;9325.823
253.5;5654.4307;902.1611;9332.547
253.6;5655.8154;900.50977;9339.289
253.7;5657.226;898.8646;9346.049
253.8;5658.6587;897.2271;9352.827
253.9;5660.11;895.59845;9359.627
254,00;5661.5757;893.97986;9366.446
254.1;5663.053;892.37213;9373.288
254.2;5664.5386;890.77625;9380.152
254.3;5666.029;889.19293;9387.038
254.4;5667.5205;887.6228;9393.948
254.5;5669.0107;886.0665;9400.882
254.6;5670.4966;884.5245;9407.839
254.7;5671.9756;882.99713;9414.821
254.8;5673.4443;881.48486;9421.828
254.9;5674.9004;879.988;9428.859
255,00;5676.341;878.5068;9435.916
255.1;5677.764;877.04144;9442.999
255.2;5679.167;875.5923;9450.106
255.3;5680.5474;874.1593;9457.24
255.4;5681.9033;872.7428;9464.399
255.5;5683.232;871.3428;9471.584
255.6;5684.5317;869.9594;9478.794
255.7;5685.8003;868.5928;9486.028
255.8;5687.036;867.2429;9493.289
255.9;5688.237;865.9099;9500.574
256,00;5689.4004;864.5938;9507.885
256.1;5690.526;863.2947;9515.22
256.2;5691.611;862.01245;9522.578
256.3;5692.654;860.7472;9529.961
256.4;5693.653;859.499;9537.367
256.5;5694.607;858.2678;9544.797
256.7;5696.3735;855.8565;9559.723
256.8;5697.1826;854.67645;9567.219
256.9;5697.941;853.5135;9574.735
257,00;5698.647;852.3675;9582.272
257.1;5699.299;851.2386;9589.83
257.2;5699.896;850.1268;9597.407
257.3;5700.437;849.032;9605.004
257.4;5700.9204;847.9542;9612.617
257.5;5701.345;846.8935;9620.249
257.6;5701.7104;845.84985;9627.897
257.7;5702.0146;844.8232;9635.562
257.8;5702.2573;843.8136;9643.241
257.9;5702.437;842.82104;9650.936
258,00;5702.5527;841.84546;9658.644
258.1;5702.6035;840.88696;9666.365
258.2;5702.589;839.9454;9674.098
258.3;5702.5073;839.0208;9681.843
258.4;5702.3584;838.1133;9689.598
258.5;5702.141;837.22266;9697.362
258.6;5701.855;836.349;9705.135
258.7;5701.499;835.4923;9712.916
258.8;5701.0723;834.6525;9720.704
258.9;5700.574;833.8297;9728.498
259,00;5700.0044;833.02374;9736.297
259.1;5699.362;832.2347;9744.099
259.2;5698.646;831.46246;9751.904
259.3;5697.8564;830.70715;9759.713
259.4;5696.992;829.9686;9767.521
259.5;5696.053;829.2469;9775.33
259.6;5695.039;828.542;9783.138
259.7;5693.9487;827.8538;9790.943
259.8;5692.782;827.1824;9798.745
259.9;5691.539;826.52765;9806.544
260,00;5690.2188;825.8896;9814.337
260.1;5688.821;825.2681;9822.123
260.2;5687.3447;824.6633;9829.902
260.3;5685.791;824.07513;9837.673
260.4;5684.1587;823.5035;9845.435
260.5;5682.4473;822.94836;9853.185
260.6;5680.657;822.40967;9860.924
260.7;5678.788;821.88745;9868.649
260.8;5676.84;821.38165;9876.361
260.9;5674.812;820.8922;9884.058
261,00;5672.7046;820.41907;9891.738
261.1;5670.517;819.9622;9899.401
261.2;5668.2505;819.5216;9907.046
261.3;5665.904;819.09717;9914.671
261.4;5663.4775;818.6889;9922.274
261.5;5660.971;818.29675;9929.857
261.6;5658.3853;817.92065;9937.417
261.7;5655.7197;817.56055;9944.952
261.8;5652.9746;817.21643;9952.462
261.9;5650.1504;816.88824;9959.946
262,00;5647.2466;816.57587;9967.402
262.1;5644.263;816.27936;9974.83
262.2;5641.2017;815.99866;9982.229
262.3;5638.061;815.73364;9989.596
262.4;5634.842;815.48425;9996.932
262.5;5631.5444;815.25055;10004.234
262.6;5628.1694;815.0324;10011.503
262.7;5624.7163;814.8298;10018.736
262.8;5621.1865;814.64264;10025.935
262.9;5617.5796;814.4709;10033.095
263,00;5613.896;814.3146;10040.217
263.1;5610.1367;814.1735;10047.3
263.2;5606.302;814.0478;10054.342
263.3;5602.391;813.9373;10061.344
263.4;5598.4062;813.842;10068.303
263.5;5594.347;813.7618;10075.219
263.6;5590.2144;813.6967;10082.09
263.7;5586.009;813.64667;10088.916
263.8;5581.7305;813.61163;10095.696
263.9;5577.38;813.5915;10102.429
264,00;5572.9585;813.5863;10109.114
264.1;5568.4663;813.596;10115.75
264.2;5563.904;813.62054;10122.336
264.3;5559.2725;813.6598;10128.871
264.4;5554.572;813.71387;10135.355
264.5;5549.8037;813.7826;10141.787
264.6;5544.9683;813.86597;10148.165
264.7;5540.0664;813.964;10154.489
264.8;5535.0986;814.0766;10160.758
264.9;5530.066;814.20374;10166.972
265,00;5524.969;814.3454;10173.129
265.1;5519.8096;814.5016;10179.229
265.2;5514.587;814.6722;10185.2705
265.3;5509.3027;814.8571;10191.254
265.4;5503.958;815.0565;10197.179
265.5;5498.553;815.2702;10203.043
265.6;5493.0894;815.4982;10208.847
265.7;5487.5674;815.7405;10214.589
265.8;5481.9883;815.997;10220.2705
265.9;5476.353;816.26776;10225.889
266,00;5470.6626;816.5527;10231.444
266.1;5464.9175;816.85175;10236.937
266.2;5459.1187;817.165;10242.365
266.3;5453.268;817.49225;10247.7295
266.4;5447.365;817.83356;10253.028
266.5;5441.4126;818.18896;10258.262
266.6;5435.41;818.5583;10263.43
266.7;5429.359;818.9416;10268.531
266.8;5423.2603;819.33887;10273.566
266.9;5417.115;819.75;10278.535
267,00;5410.925;820.17505;10283.437
267.1;5404.69;820.6139;10288.27
267.2;5398.4116;821.0665;10293.035
267.3;5392.091;821.53296;10297.732
267.4;5385.7285;822.01306;10302.362
267.5;5379.326;822.5069;10306.923
267.6;5372.8843;823.01434;10311.415
267.7;5366.4043;823.5354;10315.838
267.8;5359.887;824.07007;10320.191
267.9;5353.334;824.6182;10324.477
268,00;5346.7456;825.1799;10328.691
268.1;5340.123;825.75494;10332.837
268.2;5333.4673;826.3434;10336.914
268.3;5326.78;826.9451;10340.921
268.4;5320.0615;827.5602;10344.857
268.5;5313.313;828.1884;10348.726
268.6;5306.5356;828.8298;10352.523
268.7;5299.7305;829.4843;10356.252
268.8;5292.8984;830.1518;10359.911
268.9;5286.0405;830.8323;10363.501
269,00;5279.1577;831.52563;10367.021
269.1;5272.2515;832.2318;10370.473
269.2;5265.3223;832.9507;10373.855
269.3;5258.371;833.68225;10377.169
269.4;5251.399;834.42633;10380.413
269.5;5244.407;835.1829;10383.59
269.6;5237.3965;835.9519;10386.698
269.7;5230.368;836.73315;10389.738
269.8;5223.3223;837.5266;10392.71
269.9;5216.2607;838.33215;10395.614
270,00;5209.184;839.1497;10398.452
270.1;5202.0933;839.97906;10401.223
270.2;5194.9893;840.8202;10403.926
270.3;5187.873;841.673;10406.563
270.4;5180.745;842.53723;10409.135
270.5;5173.6064;843.41284;10411.641
270.6;5166.4585;844.2997;10414.081
270.7;5159.3013;845.1977;10416.457
270.8;5152.136;846.10657;10418.769
270.9;5144.964;847.0263;10421.016
271,00;5137.785;847.95667;10423.199
271.1;5130.601;848.8975;10425.319
271.2;5123.412;849.84875;10427.377
